contribution_ext_id,pm_name,sitting_date,debate_section,is_pmqs,contribution_text,sentiment_label
3F76C5D1-7D40-458A-93A0-DA960F01F7A7,Keir Starmer,2025-06-11,Engagements,True,"My hon. Friend has great expertise, having worked for many years in the NHS as a GP, and I support the work he is doing. As he has pointed out, our plan for change has cut waiting lists in his local trust by almost 5,000, and we are going further, including through state-of-the-art radiotherapy machines rolled out across the country. There is one going into my hon. Friend’s constituency, and more scanners are going to 27 other hospital trusts, including two hospitals in the constituency of the Leader of the Opposition. This is all made possible by the decisions we have made, and I know that the Leader of the Opposition will want to stand up and welcome that.",
53527C1F-FB24-4AAD-8FB1-0ABD7E664CB1,Keir Starmer,2025-07-02,Engagements,True,"It is right that we do both, and that we do support agriculture. The right hon. Lady says that people across the country are concerned about solar, but they are also concerned about their bills coming down, after they went up under the previous Government. The only way to get them down is on renewables, and that is what we are doing.",
106D9301-A387-4FFA-BE5A-F36323879A2D,Keir Starmer,2025-07-16,Engagements,True,"The Conservatives left the most incredible mess in the economy, and now they think that they can lecture others. Just last week their chairman said that they had done the necessary apologising for the 14 years of failure. I did not hear an apology for the lowest living standards in living history. I did not hear an apology for the £22 billion black hole. I did not hear an apology for the Liz Truss mini-Budget. Maybe the right hon. Lady would like to stand up and make that apology now.",
67B28263-374F-4E8D-B5F3-FDC3D79C1122,Keir Starmer,2025-07-16,Engagements,True,"The self-employed were the very people who suffered repeatedly under the Conservatives’ watch, particularly during covid, as I remember, when they did not get the support that they needed. The right hon. Lady talks the country down and she cherry-picks. Since we have been in government, we have created 380,000 jobs, the employment rate is up and inactivity is down—the complete opposite of what we inherited.",
A3644A0C-43A9-423E-B928-C2D0B58BCD41,Keir Starmer,2025-07-16,Engagements,True,"Yes, we will. We must fight antisemitism wherever we find it, as we must fight all hate offences, crimes and incidents wherever we find them.",
275C14ED-65F2-42F6-B9C3-77891D5DFAEA,Keir Starmer,2025-09-03,Engagements,True,"I share the right hon. Gentleman’s pride in our country’s flag. It represents our history, our heritage and our values. That is why we display it. I was the Labour leader who put the Union Jack on the membership card for the Labour party, and I was very proud to do so. It belongs to all of us. We should be proud of it and value it.",
E8EBDA2A-DC2E-4720-8BD0-0819FDAEFA1F,Keir Starmer,2025-09-10,Engagements,True,"I start, Mr Speaker, by expressing our sincere condolences to His Majesty the King and the royal family on the death of Her Royal Highness the Duchess of Kent. Her life was filled with compassion and dignity. She dutifully supported our late Queen Elizabeth II, comforted the runner-up at Wimbledon, and worked anonymously as a music teacher in Hull—typical of her unassuming nature and human touch. I am sure the thoughts of the whole House are with His Royal Highness the Duke of Kent, his family, and all those whose lives she touched. Turning to other events, I condemn the strikes that Israel carried out in Doha yesterday. They violate Qatar’s sovereignty and do nothing to secure the peace that the UK and so many of our allies are committed to. I spoke to the Emir of Qatar last night, soon after the attack, to convey our support and solidarity. He was crystal clear that notwithstanding the attacks, he will continue to work on a diplomatic solution to achieve a ceasefire and a two-state outcome, on which he and I are of the same mind. That is why I met President Abbas on Monday and will meet President Herzog later today. I will be absolutely clear that we condemn Israel’s action. I will also be clear that restrictions on aid must be lifted, the offensive in Gaza must stop, and settlement building must cease. But however difficult, the UK will not walk away from a diplomatic solution. We will negotiate, and we will strain every sinew, because that is the only way to get the hostages out, to get aid in, and to stop the killing. Last night, Russia launched drones into Poland in an unprecedented attack. I have been in touch with the Polish Prime Minister this morning to make clear our support for Poland. We will stand firm in our support for Ukraine. With our partners and through our leadership of the coalition of the willing, we will continue to ramp up the pressure on Putin until there is a just and lasting peace. This morning, I had meetings with ministerial colleagues and others. In addition to my duties in this House, I shall have further such meetings later today.",
BF4E9576-B1B8-4604-BD85-D95F9C858BC9,Keir Starmer,2025-10-15,Engagements,True,"As the hon. Lady will know, we have protected business rates bills from inflation and extended relief at 40%, with new, permanent lower rates set and introduced for retail, hospitality and leisure. As part of our small business plan, we are providing £3 billion so that lenders can offer more loans to small businesses. We are, of course, introducing the most significant package on late payments—a real issue for small businesses—and reforms that are bigger than any in the last 25 years.",
C9C14BB0-6F65-40B9-9ACC-BBB99E42273D,Keir Starmer,2025-10-22,Engagements,True,"I thank my hon. Friend for his question; he is a credit to his community. I know at first hand that he has done so much hard work to help to heal, to rebuild and to look to a brighter future for Southport. I welcome the Phab charity to Parliament; it does fantastic work to help break down barriers. I am proud that Labour is backing our youth clubs with £30 million of grant funding, doubling the number of youth hubs and providing a youth guarantee with earning or learning guaranteed for our young people. Our national youth strategy will be set out in the autumn.",
D5881941-43EA-453F-91C7-F6F1259BA895,Keir Starmer,2025-10-29,Engagements,True,"I thank the hon. Gentleman for raising this matter, which I know is personal to him. We are investing £600 million to improve diagnostic capacity and are rolling out new radiotherapy machines, including, I am pleased to say, in his local trust. We have seen real improvements, with 148,000 more people now having cancer diagnosed or ruled out within 28 days, but I acknowledge that there is more to do. The national cancer plan will set out how we will go further and deliver the best care for every patient.",
BA2A5B08-80B8-4F5B-9303-802B8BC0717D,Keir Starmer,2025-11-03,Public Office (Accountability) Bill,False,"No, they will not be able to, but that is not a deficiency of this Bill; it is a long-standing constitutional rule. This will be about offences moving forward. But I will just make the point—because I do think it is important—that these measures will apply across the United Kingdom, and I would like to place on record my thanks to the devolved Governments for their collaboration on this. I can also announce that the Government intend to bring forward an amendment to extend this duty to local authority investigations in England, which will make sure that when an inquiry or investigation is set up by a local authority—for example, the Kerslake inquiry into the Manchester Arena bombings—there can also be that duty of co-operation and candour in the search for the truth.",
D2107A8F-232F-4FBA-9659-E58CFD315117,Keir Starmer,2025-11-19,Engagements,True,"I know the right hon. Gentleman feels strongly about this issue. As he says, the Government are neutral on the passage of the Bill. It is a matter of conscience; there are different and respected views across Parliament, and it is for Parliament to decide in the end on any changes in this Chamber. Scrutiny of the Bill in the Lords is a matter for the Lords, but the Government have a responsibility to ensure that any legislation that passes through Parliament is workable, effective and enforceable.",
92FFEBF3-0659-4283-AF96-88AB7BB89211,Keir Starmer,2025-11-25,G20 and Ukraine,False,"My instinct is that this probably is not anything of greater significance than what was coming out yesterday. If it is, of course I will make another statement. I spoke to President Zelensky this morning and got a very clear sense of where he is at, and I intend to speak to him again this afternoon. We have the coalition of the willing, and if there is anything, I will of course update the House. The right hon. Member for The Wrekin (Mark Pritchard) is right to caution, and he is right in the underlying point he makes. We must hold to the principle that matters about the future of Ukraine are for Ukraine. That means that we must engage as extensively as we are doing with the President and the Ukrainians to ensure that, every step of the way, we are taking into account in a practical sense that matters for Ukraine must be for Ukraine, and that can happen only if we are talking to them in the way that we are.",
E930CB24-F48F-493F-9CFB-0C7954072D2F,Keir Starmer,2025-11-25,G20 and Ukraine,False,"I agree with the principle that my hon. Friend puts forward; I am not sure I would put it in quite the terms that she does, but the sentiment is shared. This is just shocking—the idea of kidnapping children as an act of war and a weapon of war is just so disgusting, frankly. We should do absolutely everything we can to ensure not only that the children are safe, secure and returned, but that there is full accountability.",
40C66DF2-4D00-4FA2-BB86-8347692D3A35,Keir Starmer,2025-11-26,Engagements,True,"My hon. Friend is right; the report is a sombre moment. It is important to remember the scale of suffering and the scale of the loss of life, which is made clear in the testimonies of the families in the report, and to remember the incredible contribution of frontline workers and everyone who focused on protecting others. We are committed to learning the lessons we need to learn from the covid inquiry to protect and prepare us for the future. The pandemic still weighs heavily on our public finances and our NHS. That is why we have already conducted a pandemic exercise to test preparedness, and agreed a historic global pandemic agreement to improve our ability to prevent global disease threats, alongside our partners.",
C7AF64D3-D7B8-4539-AB3A-C501ECF1D42C,Keir Starmer,2025-12-03,Engagements,True,"I thank the hon. Gentleman for raising this; I updated the House last week on the attempts to get a lasting peace. We all know that Putin is the aggressor here. We all know that Putin is dragging his feet, not wanting to come to the table, not wanting to reach an agreement. We have to continue to put pressure on in every conceivable way—that is, in supporting Ukraine with capability and resource, but also ensuring that our sanctions, acting with allies, do as much damage to the economy in Russia as we can, and pressure that we can put on. We will continue to do so but the hon. Gentleman is absolutely right to raise this, and I thank him for doing so.",
38C37B90-C343-4503-A7E1-C08178624869,Keir Starmer,2025-12-03,Engagements,True,"I thank the hon. Lady for raising that. We are implementing the Leasehold and Freehold Reform Act 2024, which is long overdue, providing homeowners with greater rights, powers and protections. Through that, we will strengthen regulation to protect leaseholders from abuse and poor service, which she has highlighted; bring the injustice of fleecehold to an end to protect up to 1.75 million households; and make sure that leaseholders receive standardised service charge documentation, making it easier for them to challenge unreasonable bills. The hon. Lady makes good points, and that Act will help to change things.",
1D53631D-B302-4B81-AC59-EEB28B4F1D1E,Keir Starmer,2025-12-10,Engagements,True,"This country will always be compassionate in relation to refugees and comply with our full obligations under the various conventions. It is important that we address some of the challenges that we face at the moment, but we must not lose sight that we have always been a compassionate country that welcomes refugees to our shores.",
F9DE9ED8-6C9C-4BEE-8B34-4765F7724C93,Keir Starmer,2026-02-02,China and Japan,False,"This is a really important issue, which that is why I had a phone call with Volodymyr Zelensky the day before I left, and I will have a further discussion with him now that I am back. I raised the issue in terms during the course of the visit.",
0298A2EA-E8B0-45E8-BF42-949F56B20A8B,Keir Starmer,2026-02-02,China and Japan,False,"My hon. Friend will be pleased to know that JLR was there with us on the delegation in China, and it is acutely aware of the difference that better trade and economic measures with China will make to its business, and to jobs in his constituency.",
3C9BD9DF-A33B-471A-B30E-86658737A258,Keir Starmer,2026-02-11,Engagements,True,"My message is that I have always believed that those with skin in the game make the best decisions about their communities. I know just how much her constituents want Woodgate Valley visitors centre back open. Together, we can make that happen. Hope in Britain is found in our communities. That is why we are investing so heavily in our Pride in Place initiative.",
5877707B-E4C1-4E9F-B54A-C9CF10126ED2,Keir Starmer,2026-02-25,Engagements,True,"I thank the right hon. Gentleman for raising this case, which is obviously a cause of considerable concern. Of course, I will make sure that the relevant meeting is put in place for all the individuals who need it.",
C336738E-C62E-4870-80D6-9FBCD8D5F29D,Keir Starmer,2026-03-02,Middle East,False,"There are many discussions going on, as the hon. Gentleman will appreciate, and I understand his level of concern, particularly in relation to religious freedom. We are working with colleagues on those issues and I will update the House accordingly.",
A449950A-4FBA-4C99-A1F6-CE5BAF0A45AA,Keir Starmer,2026-03-04,Engagements,True,Anas Sarwar has been asking the hon. Gentleman’s party to be honest about the political pressure it applied at the Queen Elizabeth university hospital and to take the action needed to reassure patients and families. That scandal shows how much Scotland deserves change with Anas Sarwar.,
FF511268-1E97-450F-A24D-9CD11053F937,Keir Starmer,2026-03-04,Engagements,True,"I have spent the week protecting British lives and our national interest. Moments like this define a Leader of the Opposition. They can either step up, act in the national interest and show that they are fit to be Prime Minister, or they can expose their utter irrelevance. The Leader of the Opposition has chosen the second.",
AA81250D-605E-4176-9052-42C880F7C952,Keir Starmer,2026-03-11,Engagements,True,"I thank the hon. Lady for raising that issue. I know there are strong views, and I acknowledge her personal connection, which shows how serious the issues are. It is a matter of conscience. It is for Parliament to decide the passage of the legislation and any changes. Scrutiny is a matter for the other place. We have a responsibility to make sure any legislation is workable, effective and enforceable.",
636D3A5C-9BEC-4CD1-A173-50D2A3532506,Keir Starmer,2026-03-11,Engagements,True,"My hon. Friend is right; families are crying out for change, which is why it is critical that we get this right. Our reforms will fix the broken SEND system, where parents have to fight for support, replacing it with tailored support that is personal to a child’s need. A Best Start family hub in every local authority with a dedicated SEND practitioner will also help families with the face-to-face support they need. My hon. Friend is a great advocate on this issue, and I am happy to ensure that he gets the meeting he is asking for.",
BD127ECE-D2BD-4071-A3BB-5E819FA194CA,Keir Starmer,2026-03-18,Engagements,True,"My hon. Friend is a great champion on this issue and I will ensure that he gets a meeting with the Rail Minister to discuss the detail. The previous Government took the decision not to shortlist Burnley Manchester Road station for accessibility improvements. We are giving Lancashire combined county authority £641 million, with the freedom to invest in its priorities, including better accessibility. That is what a Labour Government represent: empowering local people to make the best decisions for their local area.",
37B0ABE6-B2AE-45B8-AD68-C14EE2D6C92D,Keir Starmer,2026-03-25,Engagements,True,"I thank my hon. Friend for her work. She is right to highlight the growing threat posed by dangerous synthetic drugs. Alongside deploying new detection methods at the border to seize drugs, we are investing in better mental health support and drug addiction treatment, with almost £26 million for Stoke-on-Trent. I will ask a Health Minister to discuss her important work with her.",
44A34841-CF9F-47A8-B2B1-B9782562C9DE,Keir Starmer,2026-04-13,Middle East,False,"Let me assure the hon. Gentleman that we are looking across the board at what support can be put in place and at all the contingencies, but there is no escaping the fact that if we do not do the international work to de-escalate and get the strait open, we will be fighting an uphill battle, which is why we have to convene those countries and try to resolve what is a very challenging situation.",
A3608733-3EEA-4342-BB60-72655F7FC8D0,Keir Starmer,2026-04-13,Middle East,False,"The immediate focus must be on ensuring that the ceasefire extends to Lebanon. That is crucial. Obviously, there is some diplomacy going on at the moment, but we need to keep that firmly in mind. We must work with others, not only on the question of Lebanon, but on accountability, which goes with the principle that any action should have a lawful basis.",
7D9CC18C-98D4-467F-ABD4-C6A97127FA76,Keir Starmer,2026-04-13,Middle East,False,"I agree that our armed forces and our capabilities have been hollowed out over many years, in particular under the last Government, I am afraid to say—Ben Wallace, the then Defence Secretary, was very clear about that. The right hon. Member is right to say that now is the point at which there is probably more conflict going on in the world than most of us have seen in our lifetimes, and that is why we have to increase defence spending. That is why we took the decision to increase to 2.5% sooner than people thought we would, and that is already taking place. I made commitments at the NATO summit last year in relation to the further spending that we need to put in place. I stand by those commitments. We must go further and we must go faster.",
31EAD147-855F-48F9-9C97-DA8ED0A101AE,Keir Starmer,2026-04-15,Engagements,True,"Let me start by saying that I respect Lord Robertson, and I thank him again for carrying out the strategic review. My responsibility is to keep the British people safe, and that is a duty I take seriously. That is why I do not agree with his comments. Last February—seven months after taking office—I took the decision to increase defence spending from 2.3% to 2.6%, which was paid for by a difficult decision on overseas aid. Last June at the NATO summit, I committed to raising core defence spending to 3.5%. Last November, the Budget committed record funding to defence. I reaffirm those commitments now. The strategic defence review is a 10-year blueprint for national security. The defence investment plan will put that into effect, and it will be published as soon as possible. We need to get it right. We inherited plans that were uncosted and undeliverable, and we are not going to repeat those mistakes.",
4F1C702C-A49E-40CC-ACF6-AF0F5234E6B5,Keir Starmer,2026-04-20,Security Vetting,False,Peter Mandelson was granted developed vetting clearance by the Foreign Office before he took up the post. It was only last Tuesday that I found out that that was against the recommendation of UKSV.,
81EC119A-FE02-4340-A132-C444EC805F70,Keir Starmer,2026-04-22,Engagements,True,"Scotland deserves safer streets and more visible policing. In England and Wales, Labour has put 3,000 more neighbourhood police officers on our streets, delivering a named police officer for every neighbourhood. The SNP Government have already had two decades and record funding to invest in public services. If they knew how to do it, they would have done it by now, but they have not.",
F021512D-A5EE-4DBB-8A81-00DDC290081B,Keir Starmer,2026-04-22,Engagements,True,"I remember the hon. Lady raising Teddy’s case very well. I am very saddened to hear of his passing, and my thoughts—and, I am sure, those of the whole House—are with his family and his loved ones. I will do precisely as she asks: I will make sure that we look at this again in the light of the information that she has given to me in the course of this session.",
9F214D6A-6258-467D-A119-E39BB6151578,Keir Starmer,2026-04-22,Engagements,True,"Let us be absolutely clear. Before Mandelson took up his post, UKSV recommended with red flags that clearance should be denied, and there was high concern. That that was not brought to my attention, or to the attention of the Foreign Secretary at the time or subsequently, is a very serious error of judgment, and anyone in my position would have lost confidence in the former permanent secretary. The Leader of the Opposition claimed on Friday that Mandelson could not have been cleared against security advice, but she was wrong about that. She said that Ministers must have been told, but she was wrong about that. She claimed there was deliberate dishonesty, but she was wrong about that—wrong, wrong, wrong. She rushed to judgment, as she always does, just like with the Iran war. I was elected by the British people because the Opposition let the country down for 14 long years. [Interruption.] Whatever she says—whatever noise they make—nothing is going to distract me from delivering for our country.",
821B5A5F-160F-49E6-8DD8-657962694E7A,Keir Starmer,2026-06-24,Engagements,True,"I thank my hon. Friend for raising this important issue. I know that Members across the House have raised issues with the organisation directly. It is imperative that these communities are listened to. I understand that the Charity Commission has opened a compliance case, but I will get that confirmed for him. I am proud that this Government have stood up for mining communities, including ending the injustice of coal pension schemes, increasing the pensions of more than 150,000 former British Coal employees. I thank him for raising this case.",
8BE1270A-24C2-4753-B557-F4F2A5028DB7,Keir Starmer,2026-07-02,Historical Forced Adoption,False,"I thank my hon. Friend for her work on the APPG and for her campaigning, and acknowledge what she has done. As for the number, 185,000 is a shocking figure, but I worry that it may be higher than that. I worry that there are cases that we still do not know about—those where the records are not available and where, as I say, some people feel that they still cannot talk. That rapid access to therapeutic support is hugely important and she is right to highlight it.",
D5832697-6BD2-4129-9950-9441D894A126,Keir Starmer,2026-07-15,Engagements,True,"I am proud of the fact that, because the usual frameworks would not work—the UN; the EU, which was blocked by Hungary; and NATO, which Ukraine is not in—we pulled together a coalition of the willing, led by the French and the UK, and now the Germans. I am honoured that we are joined in the Gallery by the Ukrainian ambassador. Let me say to him and to all Ukrainians: we are united in this House against Russian aggression. That work began before I was Prime Minister and will continue afterwards, because Ukraine’s security is our security. This House is proud to stand with you.",
254E8EDE-E0D9-449A-B430-EC30D5F3AF2B,Liz Truss,2022-09-07,Engagements,True,"I am on the side of people who work hard and do the right thing. That is why we will reverse the national insurance increase, and that is why we will keep corporation tax low, because ultimately we want investment right across our country. We want new jobs and new opportunities, and that is what I will deliver as Prime Minister.",
78A7B869-5DF2-43F9-802F-72FC81B39580,Liz Truss,2022-09-07,Engagements,True,"I congratulate the hon. Lady on her first Prime Minister’s question. What I am determined to do as Prime Minister is to make sure we have an economy with high wages and high-skilled jobs, and the way I will achieve that is through reducing taxes on people across our country and boosting economic growth. That is the way that we will make sure we get the investment and the jobs that people deserve.",
CAEBDBFC-4C4D-4DEF-98BB-9FB2AAC2D30C,Liz Truss,2022-09-07,Engagements,True,"I am not quite sure what the right hon. Gentleman’s position is, because on one hand he does not seem to want oil and gas extraction from the North sea, and on the other hand he wants them to pay more taxes. Why does he not make up his mind?",
2523B015-ED58-4BDC-9F01-0F1EDC3FAA1A,Liz Truss,2022-09-07,Engagements,True,"I want to work with all parties in Northern Ireland to get the Executive and the Assembly back up and running so that we can collectively deliver for the people of Northern Ireland, but in order to do that we need to fix the issues of the Northern Ireland protocol, which has damaged the balance between the communities in Northern Ireland. I am determined to get on with doing that and I am determined to work with all parties to find that resolution.",
0BED3FCA-05D5-4751-B961-ADDEC8365446,Liz Truss,2022-09-07,Engagements,True,"Regional airports, including Doncaster Sheffield airport, are a vital part of our economic growth. I will make sure that the new Secretary of State for Transport is immediately on the issue.",
CC739392-E1F8-4660-99E6-13A4BA451DB2,Liz Truss,2022-09-07,Engagements,True,"This is why it is so important that we tackle the issue of energy. I will make sure that people are able to afford their energy bills, at the same time as dealing with the long-term supply issues to ensure that we are resilient in energy and never get into this position again.",
FC1737CC-2EBA-48C5-B8B6-F755DDF94A8F,Liz Truss,2022-09-07,Engagements,True,"I very strongly agree with the hon. Gentleman that there are strategic industries that use a lot of energy. We need to do all we can to help them become more energy-efficient, but we also need to make sure that they are able to remain competitive in the global marketplace. That is certainly something that the Secretary of State for Business, Energy and Industrial Strategy is looking at in preparing this package.",
A66C3679-D90B-43C3-9074-BEE5ACD11C8A,Liz Truss,2022-09-07,Engagements,True,"I understand that people across our country are struggling with the cost of living, and they are struggling with their energy bills. That is why I as Prime Minister will take immediate action to help people with the cost of their energy bills. I will be making an announcement to this House on that tomorrow, and giving people certainty to make sure that they are able to get through this winter, able to have the energy supplies and able to afford it. But we cannot just deal with today’s problem; we cannot just put a sticking plaster on it. What we need to do is increase our energy supplies long term. That is why we will open up more supply in the North sea, which the right hon. and learned Gentleman has opposed, and why we will build more nuclear power stations, which the Labour party did not do when it was in office. That is why we will get on with delivering the supply, as well as helping people through the winter.",
A2CDB938-79BE-4D3F-ADC0-41653A46AFA4,Liz Truss,2022-09-08,UK Energy Costs,False,"I will take a few more interventions in a few minutes, but I ask Members please to let me make progress on my speech. Secondly, today’s actions will deliver substantial benefits to our economy—boosting growth, which increases tax receipts, and giving certainty to business. This intervention is expected to curb inflation by up to five percentage points, bringing a reduction in the cost of servicing Government debt. Thirdly, I am announcing today that, with the Bank of England, we will set up a new scheme worth up to £40 billion to ensure that firms operating in the wholesale energy market have the liquidity they need to manage price volatility. This will stabilise the market and decrease the likelihood of energy retailers needing our support, as they did last winter. By increasing supply, boosting the economy and increasing liquidity in the market, we will significantly reduce the cost to Government of this intervention.",
00CE37B9-B386-4AD9-9DC9-7B49A0CFEF82,Liz Truss,2022-09-08,UK Energy Costs,False,"We are in a very difficult situation and I am committed, as Prime Minister, to doing everything it takes to resolve the situation, to helping people with their energy bills and to making sure we have security of supply for the long term.",
EAB9E2C3-4D0F-49C6-A43D-273A04A01168,Liz Truss,2022-09-08,UK Energy Costs,False,"I will make a bit more progress and then I will give way. We will end the moratorium on extracting our huge reserves of shale, which could get gas flowing as soon as six months from now where there is local support for it. We will launch Great British Nuclear later this month, putting us on a path to deliver up to a quarter of our electricity generation with nuclear by 2050.",
08DB7B14-6F3C-40F2-A57C-85136CD8DC5A,Liz Truss,2022-09-08,UK Energy Costs,False,"I am completely committed to net zero by 2050 and I will be saying more about how we will be achieving that later in this speech. As well as dealing with the immediate situation we face, we are also dealing with the root causes.",
61D4E366-9CF8-42CB-8A02-1C30D8734E1B,Liz Truss,2022-10-12,Engagements,True,"I very much agree with the right hon. Gentleman; we need to deliver for the people of Northern Ireland. That means making sure that we have free-flowing trade east-west as well as north-south, it means making sure that the people of Northern Ireland can benefit from the same tax benefits as people in Great Britain, and it means resolving the issues over governance and regulation. I would prefer to achieve that through a negotiated solution with the EU, but if we are not able to do that, we cannot allow the situation to drift; we have to proceed with the Northern Ireland Protocol Bill.",
7B927CC3-5FE7-49E6-BA10-C7DB78EF2AC3,Liz Truss,2022-10-12,Engagements,True,"My hon. Friend did a fantastic job promoting the natural environment when she was at the Department for Environment, Food and Rural Affairs. We are going to deliver economic growth in an environmentally friendly way. This is about improving the processes and delivering better outcomes for the environment while making sure we have a growing economy as well. Those two things go hand in hand.",
39C3A70B-B6F1-4335-B333-AD9DC50E9BDD,Liz Truss,2022-10-12,Engagements,True,"The Home Secretary is committed to dealing with this very difficult issue of the small boats in the channel. We do need to sort it out. We are committed to legislating and to getting an agreement with the French Government. I did discuss it with President Macron last week, and the Home Secretary is following up.",
6A9955E1-F4AF-4DB7-B019-82DA6C6F09F4,Liz Truss,2022-10-12,Engagements,True,"The action we have taken has meant that families in Scotland and across the UK are not facing gargantuan energy bills. What the right hon. Gentleman and his friends in Scotland could do to help us out is build the nuclear power stations that are going to help our energy security and help us get more gas out of the North sea, to help deliver on a more secure energy future for all of our people.",
24D2F1BD-4CA2-48EE-B479-852CB6DFC1B5,Liz Truss,2022-10-12,Engagements,True,"This Saturday marks the first anniversary of the senseless murder of our friend Sir David Amess. David was a superb parliamentarian, who brought colleagues across the House together on a huge range of issues. He represented the best of Parliament as a devoted champion of his constituency. Our thoughts are with his wife Julia and his five children, as well as with the people of Southend, which now stands tall as a city in testament to David’s tireless work. This morning I had meetings with ministerial colleagues and others. In addition to my duties in the House, I shall have further such meetings later today.",
148681AE-B53D-46D5-9D75-3BF577C52D3A,Liz Truss,2022-10-19,Engagements,True,"People are struggling. It is difficult at the moment. That is why we put in place the energy price guarantee to make sure the typical household is not paying more than £2,500. It is why we have supplied an extra £1,200 of support to the most vulnerable. I can assure the hon. Gentleman that we will always support the most vulnerable. They will be our priority.",
FEC749B6-8B29-401C-B116-F46521EECAB8,Liz Truss,2022-10-19,Engagements,True,"I am completely committed to the Northern Ireland Protocol Bill. It deals with the very specific issues we face in Northern Ireland, the free flow of trade and making sure that the people of Northern Ireland are able to benefit from being part of the United Kingdom. I can tell my right hon. Friend that any negotiations will reflect the same position that is in the protocol Bill.",
ED497C21-0416-4E02-B445-DE0FB09D35EA,Liz Truss,2022-10-19,Engagements,True,"Our policy is to protect the most vulnerable for two years. I had to take the decision, because of the economic situation, to adjust our policies. I am somebody who is prepared to front up. I am prepared to take the tough decisions, unlike the right hon. and learned Gentleman, who has not done anything on businesses and who has done nothing to say he will protect people after one year. He has got no plan.",
C2664C71-CD45-432A-8108-6C6503CCF3F5,Rishi Sunak,2022-10-26,Engagements,True,"I have already said that I stand by the manifesto on that. What I would say is that I am proud that this Government passed the landmark Environment Act 2021, putting in more protection for the natural environment than we have ever had, with a clear plan to deliver it. I can give the hon. Lady my commitment that we will deliver on all those ambitions, and that we will deliver on what we said at COP, because we care deeply about passing on to our children an environment that is in a better state than we found it ourselves.",
31DFAD2A-10CE-4E1B-8AC6-32302B6A4D33,Rishi Sunak,2022-11-02,Engagements,True,"What people across Scotland rightly want to see is both their Governments working constructively together to improve their lives, and that is what we will do on this side of the House. Part of that is actually supporting Scottish energy producers, and the hon. Gentleman is right: they have a vital role to play in enabling our transition to net zero and improving our energy security, and those Scottish companies will have our full support.",
B52CED68-5975-4CD8-848A-8D7AF0CFD87B,Rishi Sunak,2022-11-09,COP27,False,"I think the Labour party’s plans on climate change were called “incredible” and “unrealistic” at the last election. Our plans are practical and credible and they are the most ambitious in the developed world. I feel very good about them, but we need to do this in a realistic way that actually brings people along with us. That is what our targets do.",
83BE4188-C024-45A7-9E99-8075FF236CD9,Rishi Sunak,2022-11-17,G20,False,"I know that this is an issue of concern for my hon. Friend, and it is right that he raises it and champions the case. I am pleased to tell him that we have sanctioned those people responsible, and we will continue to make sure we provide whatever support we can to the people who need our help.",
